Family,Genus,Species,Authority,Chromosome number,Ploidy level,Estimation method,Voucher,1C (pg),Original Reference,Lifecycle,Group,Paper,Name,History of Polyploidy,Repeated Sample,Non-multiple,Minimum,Missing Data,Possible Hybrid,Both,Chromploid
ASPARAGACEAE,Bellevalia,longistyla,(Miscz.) Grossh.,32,8,Fe,N,32.73,"Hanson et al., 1993 (Ref. 269-I)",P,Monocot,1995,Bellevalia_longistyla,,,,1,,,1,1
ASPARAGACEAE,Bellevalia,pycnantha,(K.Koch) Losinsk.,16,4,Fe,N,7.7,"Hanson et al., 1993 (Ref. 269-I)",P,Monocot,1995,Bellevalia_pycnantha,,,,1,,,1,1
ASPARAGACEAE,Bellevalia,rixii,P.Wendalbo,8,2,Fe,N,9.29,"Hanson et al., 2002 (Ref. 465)",P,Monocot,2005a,Bellevalia_rixii,,,,1,,,1,1
ASPARAGACEAE,Bellevalia,romana,(L.) Rchb.,8,2,Fe,?,8.48,"Bennett and Smith, 1976 (Ref. 2)",P,Monocot,1976,Bellevalia_romana,,,,1,,,1,1
ASPARAGACEAE,Bellevalia,sarmatica,Misc.,8,2,Fe,N,5.93,"Hanson et al., 1993 (Ref. 269-I)",P,Monocot,1995,Bellevalia_sarmatica,,,,1,,,1,1
ASPARAGACEAE,Bellevalia,tauri,Feinbr.,16,4,Fe,Y,13.58,"Hanson et al., 1993 (Ref. 269-I)",P,Monocot,1995,Bellevalia_tauri,,,,1,,,1,1
ASTERACEAE,Bellidiastrum,michelii,Cass.,18,2,FC:PI,Y,1.52,"Temsch et al., 2010 (Ref. 627)",P,Eudicot,2012,Bellidiastrum_michelii,,,,1,,,1,1
ASTERACEAE,Bellis,perennis,L.,18,2,Fe,?,1.15,"Olszewska and Osiecka, 1983 (Ref. 156)",P,Eudicot,1991,Bellis_perennis,,,,1,,,1,1
ASTERACEAE,Bellis,sylvestris,Cirillo,,,FC:PI,N,2.04,"Vesely et al., 2011 (Ref. 675)",P,Eudicot,2012,Bellis_sylvestris,,,,1,,,,0
CUCURBITACEAE,Benincasa,hispida,Cogn.,24,2,Fe,N,1.05,"Bennett MD, Smith JB, Heslop-Harrison, 1982 (Ref. 55)",A,Eudicot,1982,Benincasa_hispida,,,,1,,,1,1
LORANTHACEAE,Benthamina,alyxifolia,(F.Muell. ex Benth.) Tieghem,18,2,Fe,?,10.13,"Martin., 1983 (Ref. 109)",P,Eudicot,1991,Benthamina_alyxifolia,,,,1,,,1,1
ARECACEAE,Bentinckia,condapanna,,32,2,Fe,Y,2.78,"R_ser et al., 1997 (Ref. 271)",P,Monocot,1997,Bentinckia_condapanna,,,,1,,,1,1
BERBERIDOPSIDACEAE,Berberidopsis,corallina,Hook. f.,,6,Fe,Y,0.26,"Hanson et al., 2001 (Ref. 379)",P,Eudicot,2005a,Berberidopsis_corallina,,,,1,,,,0
BERBERIDACEAE,Berberis,aggregata,Schn.,,,Fe,?,0.88,"Olszewska and Osiecka, 1984 (Ref. 157)",P,Eudicot,1991,Berberis_aggregata,,,,1,,,,0
BERBERIDACEAE,Berberis,bidentata,Lechl.,28,2,Fe,Y,0.75,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_bidentata,,,,1,,,1,1
BERBERIDACEAE,Berberis,buxifolia,Lam.,56,4,Fe,Y,3.03,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_buxifolia,,,,1,,,1,1
BERBERIDACEAE,Berberis,cabrerae,Job,28,2,Fe,Y,0.83,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_cabrerae,,,,1,,,1,1
BERBERIDACEAE,Berberis,chillanensis,(Schn.) Sragne,28,2,Fe,Y,0.85,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_chillanensis,,,,1,,,1,1
BERBERIDACEAE,Berberis,croatica,Horvat,,,FC:PI,Y,1.55,"Siljak-Yakovlev et al., 2010 (Ref. 634)",P,Eudicot,2012,Berberis_croatica,,,,1,,,,0
BERBERIDACEAE,Berberis,darwinii,Hook.,28,2,Fe,Y,1.55,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_darwinii,,,,1,,,1,1
BERBERIDACEAE,Berberis,empetrifolia,Lam.,28,2,Fe,Y,1.83,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_empetrifolia,,,,1,,,1,1
BERBERIDACEAE,Berberis,heterophylla,Juss,56,4,Fe,Y,3.1,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_heterophylla,,,,1,,,1,1
BERBERIDACEAE,Berberis,koreana,Palib.,,,Fe,?,0.5,"Olszewska and Osiecka, 1984 (Ref. 157)",P,Eudicot,1991,Berberis_koreana,,,,1,,,,0
BERBERIDACEAE,Berberis,linearifolia,Phil.,28,2,Fe,Y,1.7,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_linearifolia,,,,1,,,1,1
BERBERIDACEAE,Berberis,montana,Gay.,28,2,Fe,Y,0.85,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_montana,,,,1,,,1,1
BERBERIDACEAE,Berberis,parodii,Job,28,2,Fe,Y,1.58,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_parodii,,,,1,,,1,1
BERBERIDACEAE,Berberis,serrato-dentata,Lechl.,28,2,Fe,Y,0.93,"Bottini et al., 1998 (Ref. 353)",P,Eudicot,2000,Berberis_serrato-dentata,,,,1,,,1,1
BERBERIDACEAE,Berberis,thunbergii,DC.,,,Fe,?,0.7,"Olszewska and Osiecka, 1984 (Ref. 157)",P,Eudicot,1991,Berberis_thunbergii,,,,1,,,,0
BERBERIDACEAE,Berberis,vulgaris,L.,28,2,Fe,?,1.75,"Olszewska and Osiecka, 1984 (Ref. 157)",P,Eudicot,1991,Berberis_vulgaris,,,,1,,,1,1
MALVACEAE,Berrya,cordifolia,(Willd.) Burret,,,Fe,N,0.56,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Berrya_cordifolia,,,,1,,,,0
BRASSICACEAE,Berteroa,incana,(L.) DC.,16,2,FC:PI,Y,0.71,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Berteroa_incana,,,,1,,,1,1
AMARANTHACEAE,Beta,maritima,L.,18,2,Fe,N,1.28,"Bennett, 1972 (Ref. 1)",A-P,Eudicot,1976,Beta_maritima,,,,1,,,1,1
AMARANTHACEAE,Beta,vulgaris,L.,18,2,Fe,N,1.25,"Bennett, 1972 (Ref. 1)",A-P,Eudicot,1976,Beta_vulgaris,,,,1,,,1,1
LAMIACEAE,Betonica,alopecuros,L.,16,2,FC:PI,Y,2.42,"Temsch et al., 2010 (Ref. 627)",P,Eudicot,2012,Betonica_alopecuros,,,,1,,,1,1
BETULACEAE,Betula,alba,L.,,,FC:EB,Y,0.9,"Horjales et al., 2003 (Ref. 489)",P,Eudicot,2011,Betula_alba,,,,1,,,,0
BETULACEAE,Betula,nana,L.,28,2,Fe & FC:PI,N,0.46,"Anamthawat-Jãnsson et al., 2010 (Ref. 667)",P,Eudicot,2012,Betula_nana,1,,,1,,1,1,1
BETULACEAE,Betula,nana x B. pubescens (triploid hybrid),,42,3,Fe & FC:PI,N,0.68,"Anamthawat-Jãnsson et al., 2010 (Ref. 667)",P,Eudicot,2012,Betula_nana x B. pubescens (triploid hybrid),1,,,1,,1,1,1
BETULACEAE,Betula,populifolia,Marsch.,28,2,Fe,?,0.2,"Olszewska and Osiecka, 1984 (Ref. 157)",P,Eudicot,1991,Betula_populifolia,,,,1,,,1,1
BETULACEAE,Betula,pubescens,Ehrh.,56,4,Fe & FC:PI,N,0.9,"Anamthawat-Jãnsson et al., 2010 (Ref. 667)",P,Eudicot,2012,Betula_pubescens,1,,,1,,1,1,1
ARACEAE,Biarum,olivieri,Blume,,,FC:PI,N,3.41,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Biarum_olivieri,,,,1,,,,0
ARACEAE,Biarum,tenuifolium,,,,FC:PI,N,3.1,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Biarum_tenuifolium,,,,1,,,,0
ASTERACEAE,Bidens,connata,,,4,FC:PI,Y,3.22,"Kubesovö et al., 2010 (Ref. 630)",A,Eudicot,2012,Bidens_connata,,,,1,,,,0
ASTERACEAE,Bidens,frondosa,,,4,FC:PI,Y,1.6,"Kubesovö et al., 2010 (Ref. 630)",A,Eudicot,2012,Bidens_frondosa,,,,1,,,,0
ASTERACEAE,Bidens,pilosa,L.,,,Fe,Y,1.73,"Bennett et al., 1997 (Ref. 270)",A,Eudicot,1997,Bidens_pilosa,,,,1,,,,0
BROMELIACEAE,Billbergia,nutans,H.Wendl.,50,2,FC:PI,Y,0.38,"Ramêrez-Morillo & Brown, 2001 (Ref. 571)",P,Monocot,2011,Billbergia_nutans,,,,1,,,1,1
PHYLLANTHACEAE,Bischofia,javanica,,196,,Fe,N,1.85,"Ohri and Kumar, 1986 (Ref. 185)",P,Eudicot,1995,Bischofia_javanica,,,,1,,,,0
BRASSICACEAE,Biscutella,auriculata,L.,16,2,FC:PI,Y,0.69,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Biscutella_auriculata,,,,1,,,1,1
BRASSICACEAE,Biscutella,didyma,L.,16,2,FC:PI,Y,0.79,"Peer et al., 2003 (Ref. 522)",A,Eudicot,2011,Biscutella_didyma,,,,1,,,1,1
BRASSICACEAE,Biscutella,laevigata,L.,36,4,FC:PI,Y,1.83,"Temsch et al., 2010 (Ref. 627)",P,Eudicot,2012,Biscutella_laevigata,,,,1,,,1,1
FABACEAE,Biserrula,pectinatus,,,,Fe,N,0.43,"Bennett and Smith, 1987 (Ref. 164)",-,Eudicot,1995,Biserrula_pectinatus,,,,1,,,,0
ARECACEAE,Bismarckia,nobilis,Hildebrandt & H.Wendl.,36,2,Fe,Y,2.03,"R_ser et al., 1997 (Ref. 271)",P,Monocot,1997,Bismarckia_nobilis,,,,1,,,1,1
FABACEAE,Bituminaria,bituminosa,(L.) C.H.Stirton,20,2,FC:PI,N,0.5,"Walker et al., 2006 (Ref. 513)",P,Eudicot,2011,Bituminaria_bituminosa,,,,1,,,1,1
BIXACEAE,Bixa,orellana,L.,14,2,Fe,N,0.2,"Hanson et al., 2001 (Ref. 379)",P,Eudicot,2005a,Bixa_orellana,,,,1,,,1,1
GENTIANACEAE,Blackstonia,perfoliata,(L.) Hudson,44,4,Fe,?,1.45,"Band, 1984 (Ref. 154)",A,Eudicot,1991,Blackstonia_perfoliata,,,,1,,,1,1
BLANDFORDIACEAE,Blandfordia,punicea,Sweet.,68,4,Fe,N,8.13,"Hanson et al., 2003 (Ref. 380)",P,Monocot,2005a,Blandfordia_punicea,,,,1,,,1,1
MYRTACEAE,Blepharocalyx,salicifolius,(Kunth) O.Berg,22,2,FC:PI,Y,0.26,"Ribeiro da Costa et al., 2008 (Ref. 651)",P,Eudicot,2012,Blepharocalyx_salicifolius,,,,1,,,1,1
ORCHIDACEAE,Bletilla,striata,Rchb.f.,,,FC:PI,N,2.95,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Bletilla_striata,,,,1,,,,0
SAPINDACEAE,Blighia,sapida,Kon.,32,2,Fe,Y,0.9,"Ohri, 1996 (Ref. 301)",P,Eudicot,1997,Blighia_sapida,,,,1,,,1,1
BRASSICACEAE,Boechera,hoelbellii,Hornem.,,,FC:PI,Y,0.24,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Boechera_hoelbellii,,,,1,,,,0
BRASSICACEAE,Boechera,stricta,(Graham) Al-Shehbaz,,,FC:PI,Y,0.24,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Boechera_stricta,,,,1,,,,0
RUTACEAE,Boenninghausenia,albiflora,(Hook.) Reichle,20,,Fe,?,0.25,"Guerra M dos S., 1984 (Ref. 140)",P,Eudicot,1991,Boenninghausenia_albiflora,,,,1,,,,0
MALVACEAE,Bombax,ceiba,L.,92,,Fe,N,1.62,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Bombax_ceiba,,,,1,,,,0
BORAGINACEAE,Borago,officinalis,L.,16,2,FC:PI,N,1.75,"Bennett et al., 1999 (Ref. 373)",A,Eudicot,2000,Borago_officinalis,,,,1,,,1,1
ARECACEAE,Borassus,flabellifer,L.,36,2,Fe,Y,8.6,"R_ser et al., 1997 (Ref. 271)",P,Monocot,1997,Borassus_flabellifer,,,,1,,,1,1
BRASSICACEAE,Boreava,orientalis,Jaub. & Spach,14,2,FC:PI,Y,0.37,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Boreava_orientalis,,,,1,,,1,1
BRASSICACEAE,Bornmuellera,tymphaea,Hausskn.,16,2,FC:PI,Y,1.09,"Peer et al., 2006 (Ref. 540)",B,Eudicot,2011,Bornmuellera_tymphaea,,,,1,,,1,1
CACTACEAE,Borzicactus,aurivillus,Schumann,22,2,Fe,?,1.68,"Barlow, 1974 (Ref. 31)",P,Eudicot,1976,Borzicactus_aurivillus,,,,1,,,1,1
AMARANTHACEAE,Bosea,yervamora,L.,36,4,FC:PI,,1.65,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Bosea_yervamora,,,,1,,,1,1
BURSERACEAE,Boswellia,serrata,Roxb.,22,,Fe,N,0.7,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Boswellia_serrata,,,,1,,,,0
NYCTAGINACEAE,Bougainvillea,glabra,Choisy,34,2,Fe,?,4.08,"Ohri and Khoshoo, 1982 (Ref. 134)",P,Eudicot,1991,Bougainvillea_glabra,,,,1,,,1,1
NYCTAGINACEAE,Bougainvillea,peruviana,Humb. & Bonp.,34,2,Fe,?,3.5,"Ohri and Khoshoo, 1982 (Ref. 134)",P,Eudicot,1991,Bougainvillea_peruviana,,,,1,,,1,1
NYCTAGINACEAE,Bougainvillea,spectabilis,Willd.,34,2,Fe,?,4.4,"Ohri and Khoshoo, 1982 (Ref. 134)",P,Eudicot,1991,Bougainvillea_spectabilis,,,,1,,,1,1
NYCTAGINACEAE,Bougainvillea,x glabra-peruviana,,34,2,Fe,?,3.73,"Ohri and Khoshoo, 1982 (Ref. 134)",P,Eudicot,1991,Bougainvillea_x_glabra-peruviana,1,,,1,,,1,1
NYCTAGINACEAE,Bougainvillea,x glabra-peruviana,,68,4,Fe,?,7.53,"Ohri and Khoshoo, 1982 (Ref. 134)",P,Eudicot,1991,Bougainvillea_x_glabra-peruviana,1,,,0,,,1,0
POACEAE,Bouteloua,gracilis,(H.B.K.) Lab. ex Steud.,,,FC:M,-,19.7,"Galbraith et al., 1983 (Ref. 240)",P,Monocot,1995,Bouteloua_gracilis,,,,1,,,,0
RUBIACEAE,Bouvardia,ternifolia,(Cav.) Schlecht.,72,8,Fe,-,3.38,"Kiehn, 1986 (Ref. 175)",P,Eudicot,1995,Bouvardia_ternifolia,,,,1,,,1,1
ASPARAGACEAE,Bowiea,volubilis,Harvey,20,2,Fe,?,4.63,"Bennett and Smith, 1976 (Ref. 2)",P,Monocot,1976,Bowiea_volubilis,,,,1,,,1,1
ASTERACEAE,Brachanthemum,titovii,H.Kraschen.,18,2,FC:PI,Y,3.49,"Garcia et al., 2004 (Ref. 521)",P,Eudicot,2011,Brachanthemum_titovii,,,,1,,,1,1
MALVACEAE,Brachychiton,discolor,F.Muell,40,,Fe,N,1.16,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Brachychiton_discolor,,,,1,,,,0
ASTERACEAE,Brachycome,dichromosomatica,C.R.Carter,4,2,Fe,Y,1.13,"Houben et al., 2000 (Ref. 376)",A,Eudicot,2000,Brachycome_dichromosomatica,,,,1,,,1,1
POACEAE,Brachypodium,arbuscula,Knoche,18,2,FC:PI,,0.35,"Suda et al., 2005 (Ref. 552)",P,Monocot,2011,Brachypodium_arbuscula,,,,1,,,1,1
POACEAE,Brachypodium,distachyon,(L.) P.Beauv.,10,2,FC:PI,N,0.36,"Hanson et al., 2002 (Ref. 465)",A,Monocot,2005a,Brachypodium_distachyon,,,,1,,,1,1
POACEAE,Brachypodium,phoenicoides,(L.) P.Beauv. ex Roem. & Schult.,28,4,FC:PI,N,0.75,"Wolny and Hasterok, 2009 (Ref. 629)",P,Monocot,2012,Brachypodium_phoenicoides,,,,1,,,1,1
POACEAE,Brachypodium,pinnatum,(L.) P.Beauv.,18,2,FC:PI,N,0.44,"Wolny and Hasterok, 2009 (Ref. 629)",P,Monocot,2012,Brachypodium_pinnatum,1,,1,1,,,1,1
POACEAE,Brachypodium,pinnatum,(L.) P.Beauv.,28,4,FC:PI,N,0.76,"Wolny and Hasterok, 2009 (Ref. 629)",P,Monocot,2012,Brachypodium_pinnatum,1,,1,0,,,1,0
POACEAE,Brachypodium,retusum,(Pers.) P.Beauv.,38,4,FC:PI,N,1.29,"Wolny and Hasterok, 2009 (Ref. 629)",P,Monocot,2012,Brachypodium_retusum,,,,1,,,1,1
POACEAE,Brachypodium,rupestre,(Host) Roem. & Schult.,18,2,FC:PI,N,0.37,"Wolny and Hasterok, 2009 (Ref. 629)",P,Monocot,2012,Brachypodium_rupestre,,,,1,,,1,1
POACEAE,Brachypodium,sylvaticum,(Huds.) P.Beauv.,18,2,FC:PI,N,0.43,"Wolny and Hasterok, 2009 (Ref. 629)",P,Monocot,2012,Brachypodium_sylvaticum,,1,1,0,,,1,0
POACEAE,Brachypodium,sylvaticum,(Huds.) P.Beauv.,16,2,FC:PI,N,0.44,"Wolny and Hasterok, 2009 (Ref. 629)",P,Monocot,2012,Brachypodium_sylvaticum,,1,1,1,,,1,1
ARECACEAE,Brahea,dulcis,,,,Fe,Y,1.06,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Brahea_dulcis,,,,1,,,,0
CABOMBACEAE,Brasenia,schreberi,,72,,FC:PI,N,1.25,"Diao et al., 2006 (Ref. 626)",P,Basal Angiosperm,2012,Brasenia_schreberi,,,,1,,,,0
ORCHIDACEAE,Brassia,maculata,R.Br.,,,FC:PI,N,1.85,"Jones et al., 1998 (Ref. 307)",P,Monocot,2000,Brassia_maculata,,1,,0,1,,,0
ORCHIDACEAE,Brassia,maculata,R.Br.,60,2,M-DAPI,N,3.7,"Albert et al., 1992 (Ref. 198)",P,Monocot,1995,Brassia_maculata,,1,,1,0,,1,1
ORCHIDACEAE,Brassia,verrucosa,Lindl.,,,Fe,Y,3.93,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Brassia_verrucosa,,,,1,,,,0
BRASSICACEAE,Brassica,campestris,L.,18,2,Fe,N,0.58,"Bennett et al., 1976 (Ref. 108)",A-B,Eudicot,1991,Brassica_campestris,,,,1,,,1,1
BRASSICACEAE,Brassica,carinata,A.Br.,34,4,Fe,N,1.58,"Verma and Rees, 1974 (Ref. 27)",A,Eudicot,1976,Brassica_carinata,,,,1,,,1,1
BRASSICACEAE,Brassica,hirta,Moench,24,2,FC:PI,N,0.5,"Arumuganathan and Earle, 1991 (Ref. 227)",A,Eudicot,1995,Brassica_hirta,,,,1,,,1,1
BRASSICACEAE,Brassica,juncea,(L.) Czern.,36,4,Fe,N,1.53,"Verma and Rees, 1974 (Ref. 27)",A,Eudicot,1976,Brassica_juncea,,,,1,,,1,1
BRASSICACEAE,Brassica,napus,L.,38,4,Fe,N,1.15,"Greilhuber, 1988 (Ref. 203)",A-B,Eudicot,1995,Brassica_napus,,,,1,,,1,1
BRASSICACEAE,Brassica,nigra,(L.) Koch,16,2,Fe,N,0.78,"Verma and Rees, 1974 (Ref. 27)",A,Eudicot,1976,Brassica_nigra,,,,1,,,1,1
BRASSICACEAE,Brassica,oleracea,L.,,,Fe,?,0.78,"Olszewska and Osiecka, 1983 (Ref. 156)",BP,Eudicot,1991,Brassica_oleracea,,,,1,,,,0
BRASSICACEAE,Brassica,rapa,L.,20,2,Fe,?,0.8,"Ingle et al., 1975 (Ref. 69)",B,Eudicot,1982,Brassica_rapa,,,,1,,,1,1
BRASSICACEAE,Brassica,tournefortii,Gouan,20,2,Fe,-,0.55,"Nagpal et al., 1996 (Ref. 296)",A,Eudicot,1997,Brassica_tournefortii,,,,1,,,1,1
PHYLLANTHACEAE,Bridelia,retusa,Spreng.,26,2,Fe,-,1.25,"Ohri, 1996 (Ref. 301)",P,Eudicot,1997,Bridelia_retusa,,,,1,,,1,1
CAMPANULACEAE,Brighamia,insignis,A.Gray,,,FC:PI,N,1.05,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Brighamia_insignis,,,,1,,,,0
ASPARAGACEAE,Brimeura,amethystina,,,,FC:PI,N,8.4,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Brimeura_amethystina,,,,1,,,,0
POACEAE,Briza,aff. jurgensii,,28,4,Fe,?,6,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_aff. jurgensii,,,,1,,,1,1
POACEAE,Briza,bidentata,Roseng.,28,4,Fe,?,4.33,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_bidentata,,,,1,,,1,1
POACEAE,Briza,brachychaete,Ekman,28,4,Fe,?,6.55,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_brachychaete,,,,1,,,1,1
POACEAE,Briza,brizoides,(Lam.) Kuntze,28,4,Fe,?,5.08,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_brizoides,,,,1,,,1,1
POACEAE,Briza,calotheca,Hack.,28,4,Fe,?,5.85,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_calotheca,,,,1,,,1,1
POACEAE,Briza,erecta,Lam.,28,4,Fe,?,6.1,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_erecta,,,,1,,,1,1
POACEAE,Briza,humilis,Bieb.,14,2,Fe,Y,5.38,"Murray, 1984 (Ref. 204)",A,Monocot,1995,Briza_humilis,,,,1,,,1,1
POACEAE,Briza,itatiaiae,Ekman,28,4,Fe,?,6.03,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_itatiaiae,,,,1,,,1,1
POACEAE,Briza,jurgensii,Hackel,28,4,Fe,?,6.35,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_jurgensii,,,,1,,,1,1
POACEAE,Briza,lamarckiana,Nees,28,4,Fe,?,5.43,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_lamarckiana,,,,1,,,1,1
POACEAE,Briza,macrostachya,Steud.,28,4,Fe,?,5.28,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_macrostachya,,,,1,,,1,1
POACEAE,Briza,maxima,L.,14,2,Fe,?,6.48,"Schifino and Winge, 1983 (Ref. 117)",A,Monocot,1991,Briza_maxima,,,,1,,,1,1
POACEAE,Briza,media,L.,14,2,Fe,?,5.2,"Schifino and Winge, 1983 (Ref. 117)",P,Monocot,1991,Briza_media,1,,,1,,,1,1
POACEAE,Briza,media,L.,28,4,Fe,?,7.55,"Schifino and Winge, 1983 (Ref. 117)",P,Monocot,1991,Briza_media,1,,,0,,,1,0
POACEAE,Briza,minor,L.,10,2,Fe,?,2.9,"Schifino and Winge, 1983 (Ref. 117)",A,Monocot,1991,Briza_minor,,,,1,,,1,1
POACEAE,Briza,poaemorpha,(Presl) Henrard,28,4,Fe,?,4.53,"Schifino and Winge, 1983 (Ref. 117)",P,Monocot,1991,Briza_poaemorpha,,,,1,,,1,1
POACEAE,Briza,rufa,,28,4,Fe,?,4.9,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_rufa,,,,1,,,1,1
POACEAE,Briza,stricta,(Hook. & Arn.) Steudel,28,4,Fe,?,11.68,"Murray, 1975 (Ref. 41)",P,Monocot,1976,Briza_stricta,,,,1,,,1,1
POACEAE,Briza,subaristata,Lam.,28,4,Fe,?,5.28,"Schifino and Winge, 1983 (Ref. 117)",P,Monocot,1991,Briza_subaristata,,,,1,,,1,1
POACEAE,Briza,uniolae,Nees,28,4,Fe,?,5.4,"Schifino and Winge, 1983 (Ref. 117)",P?,Monocot,1991,Briza_uniolae,,,,1,,,1,1
BROMELIACEAE,Brocchinia,acuminata,L.B.Sm.,,,FC:PI,Y,0.38,"Ebert & Till, 1997 (Ref. 575)",P,Monocot,2011,Brocchinia_acuminata,,,,1,,,,0
BROMELIACEAE,Brocchinia,tatei,L.B.Sm.,,,FC:PI,Y,0.39,"Ebert & Till, 1997 (Ref. 575)",P,Monocot,2011,Brocchinia_tatei,,,,1,,,,0
BROMELIACEAE,Brocchinia,uaipanensis,(Maguire) Givnish,,,FC:PI,Y,0.43,"Ebert & Till, 1997 (Ref. 575)",P,Monocot,2011,Brocchinia_uaipanensis,,,,1,,,,0
POACEAE,Bromus,?valdivianus,Phil.,42,6,Fe,?,6.95,"Bennett and Smith, 1976 (Ref. 2)",P,Monocot,1976,Bromus_valdivianus,,1,,1,,,1,1
POACEAE,Bromus,adoensis,Hochst.,28,4,Fe,?,8.05,"Bennett and Smith, 1976 (Ref. 2)",A,Monocot,1976,Bromus_adoensis,,,,1,,,1,1
POACEAE,Bromus,aegyptiacus,Tausch,14,2,Fe,?,5.65,"Bennett and Smith, 1976 (Ref. 2)",A,Monocot,1976,Bromus_aegyptiacus,,,,1,,,1,1
POACEAE,Bromus,aleutensis,Trin.,56,8,Fe,?,9.63,"Bennett and Smith, 1976 (Ref. 2)",P,Monocot,1976,Bromus_aleutensis,,,,1,,,1,1
POACEAE,Bromus,alopecuros,Poir.,14,2,Fe,?,5.88,"Bennett and Smith, 1976 (Ref. 2)",A,Monocot,1976,Bromus_alopecuros,,,,1,,,1,1
POACEAE,Bromus,arenarius,Labill.,28,4,FC:PI,Y,8.23,"Murray et al., 2005 (Ref. 528)",P,Monocot,2011,Bromus_arenarius,,,,1,,,1,1
POACEAE,Bromus,arizonicus,(Shear) Stebbins,84,12,FC:PI,N,13.8,"Klos et al., 2009 (Ref. 635)",A,Monocot,2012,Bromus_arizonicus,,,,1,,,1,1
POACEAE,Bromus,arvensis,L.,14,2,Fe,?,6.25,"Bennett and Smith, 1976 (Ref. 2)",A,Monocot,1976,Bromus_arvensis,,,,1,,,1,1
POACEAE,Bromus,berteroanus,Colla,42,6,FC:PI,N,6.26,"Klos et al., 2009 (Ref. 635)",A,Monocot,2012,Bromus_berteroanus,,,,1,,,1,1
POACEAE,Bromus,bonariensis,,42,6,Fe,?,8.05,"Schifino and Winge, 1983 (Ref. 117)",-,Monocot,1991,Bromus_bonariensis,,,,1,,,1,1
POACEAE,Bromus,brachyanthera,Doell.,42,6,Fe,?,11.58,"Schifino and Winge, 1983 (Ref. 117)",-,Monocot,1991,Bromus_brachyanthera,,,,1,,,1,1
POACEAE,Bromus,brachystachys,Horn.,14,2,Fe,?,5.73,"Bennett and Smith, 1976 (Ref. 2)",A,Monocot,1976,Bromus_brachystachys,,,,1,,,1,1
POACEAE,Bromus,breviaristatus,Buckl.,56,8,Fe,?,10.43,"Bennett and Smith, 1976 (Ref. 2)",P,Monocot,1976,Bromus_breviaristatus,,,,1,,,1,1
POACEAE,Bromus,brevis,Nees ex Steud.,42,6,Fe,?,6.28,"Bennett and Smith, 1976 (Ref. 2)",P?,Monocot,1976,Bromus_brevis,,,,1,,,1,1
POACEAE,Bromus,brizaeformis,Fisch. & Mey.,14,2,Fe,?,5.93,"Bennett and Smith, 1976 (Ref. 2)",A,Monocot,1976,Bromus_brizaeformis,,,,1,,,1,1
POACEAE,Bromus,carinatus,Hooker & Arnott,56,8,FC:PI,N,11.47,"Joachimiak et al., 2001 (Ref. 391)",P,Monocot,2005a,Bromus_carinatus,,,,1,,,1,1
